[05-03-26 23:55:52.233] WARN : General     , 1772726152233> TextManager.Init> font "MediumNew" not found in fonts.txt.
[05-03-26 23:55:52.233] WARN : General     , 1772726152233> TextManager.Init> font "AutoNormSmall" not found in fonts.txt.
[05-03-26 23:55:52.233] WARN : General     , 1772726152233> TextManager.Init> font "AutoNormMedium" not found in fonts.txt.
[05-03-26 23:55:52.233] WARN : General     , 1772726152233> TextManager.Init> font "AutoNormLarge" not found in fonts.txt.
[05-03-26 23:55:52.234] LOG  : General     , 1772726152234> AngelCodeFont failed to load page 0 texture /Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/Java/media/fonts/zomboidDialogue.bmfc_0.png.
[05-03-26 23:55:52.246] WARN : General     , 1772726152246> TextManager.Init> font "DebugConsole" not found in fonts.txt.
[05-03-26 23:55:52.399] LOG  : General     , 1772726152398> Loading networking libraries....
[05-03-26 23:55:52.406] LOG  : General     , 1772726152406> Loading steam_api....
[05-03-26 23:55:52.409] LOG  : General     , 1772726152409> Loading RakNet....
[05-03-26 23:55:52.411] LOG  : General     , 1772726152411> Loading ZNetJNI....
[05-03-26 23:55:52.418] LOG  : Network     , 1772726152418> [05-03-26 23:55:52.416] > ZNet: SetLogLevel 2.
[05-03-26 23:55:52.421] LOG  : Network     , 1772726152421> [05-03-26 23:55:52.421] > ZNet: SteamAPI initialised successfully.
[05-03-26 23:55:52.422] LOG  : General     , 1772726152422> SteamUtils initialised successfully.
[05-03-26 23:55:52.607] LOG  : General     , 1772726152606> AngelCodeFont failed to load page 0 texture /Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/Java/media/mainfont_0.png.
[05-03-26 23:55:52.611] LOG  : General     , 1772726152611> AngelCodeFont failed to load page 0 texture /Users/zhangyuhao/Library/Application Support/Steam/steamapps/common/ProjectZomboid/Project Zomboid.app/Contents/Java/media/mainfont2_0.png.
